,0,1
0,0.19105764151332608,0.24694235848667392
1,3.0824105429034954,3.301589457096505
2,6.6883202095554415,7.167679790444558
3,10.280966636566852,10.93503336343315
4,0.056868504758121816,0.08913149524187818
5,1.3815880755384913,1.5044119244615088
6,5.56240550794629,5.98559449205371
7,6.3780454505014745,6.873954549498526
8,0.6015789704856916,0.6804210295143084
9,3.905571561637939,4.114428438362061
10,6.420428319980922,6.789571680019079
11,7.762340722207311,8.155659277792688
12,0.019441203627337,0.04061885643272306
13,0.27353943319088436,0.33707117741972625
14,0.6008109283217248,0.6724623449515484
15,0.8131806710051089,0.8845170266925887
16,0.018612808200238473,0.03944524985781959
17,0.024995746690089273,0.04907832738398479
18,0.07015190449703511,0.10802627368114308
19,0.11040112377407647,0.15386314049018776
20,0.21336555262357068,0.2811289418709238
21,8.511358264108345,8.922075169325087
22,9.691846013977504,10.047893725762236
23,10.183195755210074,10.523510951496634
24,8.898628907305195,9.241371092694806
25,10.952239532590557,11.125760467409442
26,34.29598908420578,35.20601091579422
27,35.21208031073092,36.09191968926908
28,6.011488253107929,6.198511746892072
29,4.037463195858438,4.072536804141562
30,76.2095266346058,78.2824733653942
31,8.697336678913397,8.990663321086602
32,8.651378938116935,8.834621061883066
33,12.648557067677142,13.035442932322859
34,13.859589150453159,14.286410849546842
